{
    OptimKey(kind='main', metric='loss', evalset='train', sampler='sgd', eta=0.25, T=10, N=10): 	 { "mean":2.153294086456299, "stdv":0.05736219882965088, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=0.05, T=10, N=10): 	 { "mean":0.033344123512506485, "stdv":0.014589507132768631, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.25, 0.2), T=10, N=10): 	 { "mean":0.13060936331748962, "stdv":0.057702627032995224, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":0.10314293205738068, "stdv":0.04852934181690216, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.25, 0.1), T=10, N=10): 	 { "mean":0.07385844737291336, "stdv":0.03910870477557182, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.25, 0.05), T=10, N=10): 	 { "mean":0.04266569763422012, "stdv":0.030393365770578384, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.15287160873413086, "stdv":0.06315521150827408, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":0.0996609702706337, "stdv":0.04489476606249809, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.2, 0.1), T=10, N=10): 	 { "mean":0.07037648558616638, "stdv":0.0350424088537693, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.2, 0.05), T=10, N=10): 	 { "mean":0.03918374329805374, "stdv":0.02576560713350773, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.15010632574558258, "stdv":0.06055503711104393, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.12436213344335556, "stdv":0.051559314131736755, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":0.0676112249493599, "stdv":0.03143224120140076, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":0.03641847148537636, "stdv":0.02137116529047489, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.1481345146894455, "stdv":0.05860917642712593, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.12239032238721848, "stdv":0.04943345487117767, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.09492389112710953, "stdv":0.039369259029626846, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.1, 0.05), T=10, N=10): 	 { "mean":0.03444666042923927, "stdv":0.017469752579927444, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.1470319777727127, "stdv":0.057440534234046936, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.12128779292106628, "stdv":0.04813864827156067, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.09382135421037674, "stdv":0.037866827100515366, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.06453686952590942, "stdv":0.026621660217642784, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=0.25, T=10, N=10): 	 { "mean":-0.002418411197140813, "stdv":0.008481680415570736, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=0.2, T=10, N=10): 	 { "mean":-0.0017467256402596831, "stdv":0.007202466484159231, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=0.15000000000000002, T=10, N=10): 	 { "mean":-0.0011399833019822836, "stdv":0.005731190089136362, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=0.1, T=10, N=10): 	 { "mean":-0.0006272239843383431, "stdv":0.004049344919621944, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=0.05, T=10, N=10): 	 { "mean":-0.0002375586045673117, "stdv":0.002142135752364993, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.028162609785795212, "stdv":0.012480822391808033, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.05562903732061386, "stdv":0.021232567727565765, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.08491352945566177, "stdv":0.03195641189813614, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.11610626429319382, "stdv":0.044051773846149445, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.0239974707365036, "stdv":0.01205690298229456, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.029213154688477516, "stdv":0.012304087169468403, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.05849764123558998, "stdv":0.0225239098072052, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.08969038724899292, "stdv":0.03453836590051651, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.05207064002752304, "stdv":0.020900122821331024, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.026326444000005722, "stdv":0.01218536589294672, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.030424470081925392, "stdv":0.01234967540949583, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.06161721795797348, "stdv":0.024088365957140923, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.08186788856983185, "stdv":0.031740255653858185, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.05612369254231453, "stdv":0.022501302883028984, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.02865726314485073, "stdv":0.012465604580938816, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.03181996941566467, "stdv":0.012711411342024803, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.1134503036737442, "stdv":0.043884821236133575, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.08770610392093658, "stdv":0.03455114737153053, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.06023967266082764, "stdv":0.024233009666204453, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.03095518797636032, "stdv":0.012920758686959743, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=0.25, T=10, N=10): 	 { "mean":0.002418411197140813, "stdv":0.008481680415570736, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=0.2, T=10, N=10): 	 { "mean":0.0017467256402596831, "stdv":0.007202466484159231, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=0.15000000000000002, T=10, N=10): 	 { "mean":0.0011399833019822836, "stdv":0.005731190089136362, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=0.1, T=10, N=10): 	 { "mean":0.0006272239843383431, "stdv":0.004049344919621944, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=0.05, T=10, N=10): 	 { "mean":0.0002375586045673117, "stdv":0.002142135752364993, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.0239974707365036, "stdv":0.01205690298229456, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.05207064002752304, "stdv":0.020900122821331024, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.08186788856983185, "stdv":0.031740255653858185, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.1134503036737442, "stdv":0.043884821236133575, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.028162609785795212, "stdv":0.012480822391808033, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.026326444000005722, "stdv":0.01218536589294672, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.05612369254231453, "stdv":0.022501302883028984, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.08770610392093658, "stdv":0.03455114737153053, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.05562903732061386, "stdv":0.021232567727565765, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.029213154688477516, "stdv":0.012304087169468403, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.02865726314485073, "stdv":0.012465604580938816, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.06023967266082764, "stdv":0.024233009666204453, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.08491352945566177, "stdv":0.03195641189813614, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.05849764123558998, "stdv":0.0225239098072052, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.030424470081925392, "stdv":0.01234967540949583, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.03095518797636032, "stdv":0.012920758686959743, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.11610626429319382, "stdv":0.044051773846149445, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.08969038724899292, "stdv":0.03453836590051651, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.06161721795797348, "stdv":0.024088365957140923, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.03181996941566467, "stdv":0.012711411342024803, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.026415880769491196, "stdv":0.009545394219458103, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.054489053785800934, "stdv":0.02002660185098648, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.08428630232810974, "stdv":0.03147871047258377, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.1158687099814415, "stdv":0.04392232000827789, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.026415880769491196, "stdv":0.009545394219458103, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.02807317115366459, "stdv":0.010485098697245121, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.05787041783332825, "stdv":0.021944435313344002, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.08945282548666, "stdv":0.03439794480800629, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.054489053785800934, "stdv":0.02002660185098648, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.02807317115366459, "stdv":0.010485098697245121, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.029797246679663658, "stdv":0.011462739668786526, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.061379656195640564, "stdv":0.023922450840473175, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.08428630232810974, "stdv":0.03147871047258377, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.05787041783332825, "stdv":0.021944435313344002, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.029797246679663658, "stdv":0.011462739668786526, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.031582411378622055, "stdv":0.012462577782571316, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.1158687099814415, "stdv":0.04392232000827789, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.08945282548666, "stdv":0.03439794480800629, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.061379656195640564, "stdv":0.023922450840473175, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.031582411378622055, "stdv":0.012462577782571316, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.02574419602751732, "stdv":0.009382864460349083, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.05321062356233597, "stdv":0.01974663883447647, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.08249511569738388, "stdv":0.03114357776939869, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.11368785798549652, "stdv":0.04360836744308472, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.02574419602751732, "stdv":0.009382864460349083, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.0274664293974638, "stdv":0.010368023999035358, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.05675091594457626, "stdv":0.021772848442196846, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.0879436582326889, "stdv":0.03424834460020065, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.05321062356233597, "stdv":0.01974663883447647, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.0274664293974638, "stdv":0.010368023999035358, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.029284488409757614, "stdv":0.011408522725105286, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.06047723442316055, "stdv":0.02389068715274334, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.08249511569738388, "stdv":0.03114357776939869, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.05675091594457626, "stdv":0.021772848442196846, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.029284488409757614, "stdv":0.011408522725105286, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.03119274601340294, "stdv":0.012485207989811897, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.11368785798549652, "stdv":0.04360836744308472, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.0879436582326889, "stdv":0.03424834460020065, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.06047723442316055, "stdv":0.02389068715274334, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.03119274601340294, "stdv":0.012485207989811897, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=0.25, T=10, N=10): 	 { "mean":-0.000291718723019585, "stdv":0.00586253497749567, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=0.2, T=10, N=10): 	 { "mean":-0.00021952486713416874, "stdv":0.004648408852517605, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=0.15000000000000002, T=10, N=10): 	 { "mean":-0.00014183641178533435, "stdv":0.0034758704714477062, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=0.1, T=10, N=10): 	 { "mean":-7.101988740032539e-05, "stdv":0.002324433531612158, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=0.05, T=10, N=10): 	 { "mean":-1.9556284314603545e-05, "stdv":0.0011729184770956635, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.25, 0.2), T=10, N=10): 	 { "mean":0.003190235933288932, "stdv":0.007071960251778364, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":0.00595550611615181, "stdv":0.010666248388588428, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.25, 0.1), T=10, N=10): 	 { "mean":0.007927319966256618, "stdv":0.015072084963321686, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.25, 0.05), T=10, N=10): 	 { "mean":0.009029854089021683, "stdv":0.019817033782601357, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.2, 0.25), T=10, N=10): 	 { "mean":-0.0037014794070273638, "stdv":0.007208502385765314, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":0.002545745577663183, "stdv":0.006249382626265287, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.2, 0.1), T=10, N=10): 	 { "mean":0.004517558962106705, "stdv":0.010292421095073223, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.2, 0.05), T=10, N=10): 	 { "mean":0.005620093550533056, "stdv":0.014994357712566853, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":-0.006389061454683542, "stdv":0.010855957865715027, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":-0.0029071068856865168, "stdv":0.006432641763240099, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":0.0018299772636964917, "stdv":0.005626991391181946, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":0.0029325110372155905, "stdv":0.010137397795915604, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.1, 0.25), T=10, N=10): 	 { "mean":-0.008290058001875877, "stdv":0.015260161831974983, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.1, 0.2), T=10, N=10): 	 { "mean":-0.004808104131370783, "stdv":0.010500278323888779, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.0020428334828466177, "stdv":0.005818188190460205, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.1, 0.05), T=10, N=10): 	 { "mean":0.0010315139079466462, "stdv":0.005252430215477943, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.05, 0.25), T=10, N=10): 	 { "mean":-0.00934112910181284, "stdv":0.019972756505012512, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.05, 0.2), T=10, N=10): 	 { "mean":-0.00585917429998517, "stdv":0.015172408893704414, "nb_samples":1000 },
