{
    OptimKey(kind='main', metric='loss', evalset='train', sampler='sgd', eta=0.25, T=10, N=10): 	 { "mean":2.3640217781066895, "stdv":0.20951248705387063, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=0.05, T=10, N=10): 	 { "mean":0.03224039822816849, "stdv":0.26306381821632385, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.25, 0.2), T=10, N=10): 	 { "mean":0.09911124408245087, "stdv":0.25681623816490173, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":0.06250306963920593, "stdv":0.261452853679657, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.25, 0.1), T=10, N=10): 	 { "mean":0.024327116087079048, "stdv":0.2668524980545044, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.015482109040021896, "stdv":0.27311038970947266, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.14473295211791992, "stdv":0.25066131353378296, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":0.07302001863718033, "stdv":0.2590872347354889, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.2, 0.1), T=10, N=10): 	 { "mean":0.034844059497117996, "stdv":0.2644050717353821, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.004965160973370075, "stdv":0.27058619260787964, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.15615370869636536, "stdv":0.24855861067771912, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.1210489496588707, "stdv":0.2523229718208313, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":0.046264827251434326, "stdv":0.2619768977165222, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":0.006455598399043083, "stdv":0.2680566608905792, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.16853564977645874, "stdv":0.24657271802425385, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.1334308534860611, "stdv":0.2502024173736572, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.09682270139455795, "stdv":0.25451016426086426, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.1, 0.05), T=10, N=10): 	 { "mean":0.01883752830326557, "stdv":0.2655412554740906, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.1819385290145874, "stdv":0.24473683536052704, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.14683374762535095, "stdv":0.24820606410503387, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.11022557318210602, "stdv":0.2523522973060608, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.07204962521791458, "stdv":0.25727128982543945, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=0.25, T=10, N=10): 	 { "mean":-0.0019111671717837453, "stdv":0.010794459842145443, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=0.2, T=10, N=10): 	 { "mean":-0.001284838654100895, "stdv":0.00895526073873043, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=0.15000000000000002, T=10, N=10): 	 { "mean":-0.0007615803624503314, "stdv":0.0069649312645196915, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=0.1, T=10, N=10): 	 { "mean":-0.0003598743351176381, "stdv":0.004814866930246353, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=0.05, T=10, N=10): 	 { "mean":-9.916257840814069e-05, "stdv":0.002496240194886923, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.03701593726873398, "stdv":0.016371779143810272, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.07362411171197891, "stdv":0.028348086401820183, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.11180005222558975, "stdv":0.042342670261859894, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.15160927176475525, "stdv":0.057569749653339386, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.033819932490587234, "stdv":0.016471106559038162, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.03789300471544266, "stdv":0.01588965207338333, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.07606896013021469, "stdv":0.02927914820611477, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.11587819457054138, "stdv":0.04441249743103981, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.07095135748386383, "stdv":0.028524940833449364, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.035846587270498276, "stdv":0.01614382676780224, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.038937535136938095, "stdv":0.015679115429520607, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.07874675840139389, "stdv":0.030495183542370796, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.1095290258526802, "stdv":0.04253633692860603, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.07442425191402435, "stdv":0.02957543171942234, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.03781608119606972, "stdv":0.016022657975554466, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.04016909748315811, "stdv":0.015836508944630623, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.14959895610809326, "stdv":0.057714272290468216, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.114494189620018, "stdv":0.04466351121664047, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.07788601517677307, "stdv":0.030809087678790092, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sgd', 'sde'), eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.03971005976200104, "stdv":0.01615579053759575, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=0.25, T=10, N=10): 	 { "mean":0.0019111671717837453, "stdv":0.010794459842145443, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=0.2, T=10, N=10): 	 { "mean":0.001284838654100895, "stdv":0.00895526073873043, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=0.15000000000000002, T=10, N=10): 	 { "mean":0.0007615803624503314, "stdv":0.0069649312645196915, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=0.1, T=10, N=10): 	 { "mean":0.0003598743351176381, "stdv":0.004814866930246353, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=0.05, T=10, N=10): 	 { "mean":9.916257840814069e-05, "stdv":0.002496240194886923, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.033819932490587234, "stdv":0.016471106559038162, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.07095135748386383, "stdv":0.028524940833449364, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.1095290258526802, "stdv":0.04253633692860603, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.14959895610809326, "stdv":0.057714272290468216, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.03701593726873398, "stdv":0.016371779143810272, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.035846587270498276, "stdv":0.01614382676780224, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.07442425191402435, "stdv":0.02957543171942234, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.114494189620018, "stdv":0.04466351121664047, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.07362411171197891, "stdv":0.028348086401820183, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.03789300471544266, "stdv":0.01588965207338333, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.03781608119606972, "stdv":0.016022657975554466, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.07788601517677307, "stdv":0.030809087678790092, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.11180005222558975, "stdv":0.042342670261859894, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.07606896013021469, "stdv":0.02927914820611477, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.038937535136938095, "stdv":0.015679115429520607, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.03971005976200104, "stdv":0.01615579053759575, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.15160927176475525, "stdv":0.057569749653339386, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.11587819457054138, "stdv":0.04441249743103981, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.07874675840139389, "stdv":0.030495183542370796, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler=('sde', 'sgd'), eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.04016909748315811, "stdv":0.015836508944630623, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.03573109954595566, "stdv":0.013204239308834076, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.07286252081394196, "stdv":0.027164068073034286, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.11144018918275833, "stdv":0.04190816357731819, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.1515101045370102, "stdv":0.057464756071567535, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.03573109954595566, "stdv":0.013204239308834076, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.037131428718566895, "stdv":0.01396496407687664, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.07570908218622208, "stdv":0.02871929109096527, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.11577902734279633, "stdv":0.044291120022535324, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.07286252081394196, "stdv":0.027164068073034286, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.037131428718566895, "stdv":0.01396496407687664, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.03857765719294548, "stdv":0.014759456738829613, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.07864759862422943, "stdv":0.030341479927301407, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.11144018918275833, "stdv":0.04190816357731819, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.07570908218622208, "stdv":0.02871929109096527, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.03857765719294548, "stdv":0.014759456738829613, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.04006993770599365, "stdv":0.015587124042212963, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.1515101045370102, "stdv":0.057464756071567535, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.11577902734279633, "stdv":0.044291120022535324, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.07864759862422943, "stdv":0.030341479927301407, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sgd', eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.04006993770599365, "stdv":0.015587124042212963, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.035104766488075256, "stdv":0.01310719083994627, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.07171294093132019, "stdv":0.027009380981326103, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.10988888889551163, "stdv":0.04174600914120674, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.14969812333583832, "stdv":0.057356689125299454, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.035104766488075256, "stdv":0.01310719083994627, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.03660816699266434, "stdv":0.0139081422239542, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.07478412240743637, "stdv":0.02865675278007984, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.11459335684776306, "stdv":0.04428541660308838, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.07171294093132019, "stdv":0.027009380981326103, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.03660816699266434, "stdv":0.0139081422239542, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.038175951689481735, "stdv":0.01475467812269926, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.07798517495393753, "stdv":0.030395489186048508, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.10988888889551163, "stdv":0.04174600914120674, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.07478412240743637, "stdv":0.02865675278007984, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.038175951689481735, "stdv":0.01475467812269926, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.039809226989746094, "stdv":0.015646932646632195, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.14969812333583832, "stdv":0.057356689125299454, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.11459335684776306, "stdv":0.04428541660308838, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.07798517495393753, "stdv":0.030395489186048508, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='train', sampler='sde', eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.039809226989746094, "stdv":0.015646932646632195, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=0.25, T=10, N=10): 	 { "mean":-0.0008804879034869373, "stdv":0.006782492157071829, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=0.2, T=10, N=10): 	 { "mean":-0.0005999993300065398, "stdv":0.005548747722059488, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=0.15000000000000002, T=10, N=10): 	 { "mean":-0.0003579260956030339, "stdv":0.004264848306775093, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=0.1, T=10, N=10): 	 { "mean":-0.00016744938329793513, "stdv":0.0029199966229498386, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=0.05, T=10, N=10): 	 { "mean":-4.291381992516108e-05, "stdv":0.001502559520304203, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.011397436261177063, "stdv":0.00788169726729393, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.022818194702267647, "stdv":0.012299676425755024, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.035200122743844986, "stdv":0.018008949235081673, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.04860299825668335, "stdv":0.024379553273320198, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.009916949085891247, "stdv":0.00891061220318079, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.012020759284496307, "stdv":0.007232504431158304, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.024402689188718796, "stdv":0.01243677455931902, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.03780556097626686, "stdv":0.018731441348791122, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.02157978154718876, "stdv":0.013548473827540874, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.011062833480536938, "stdv":0.008214066736400127, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.012739854864776134, "stdv":0.006802241317927837, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.026142731308937073, "stdv":0.012827037833631039, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.034152187407016754, "stdv":0.01919047348201275, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.02363523840904236, "stdv":0.013485409319400787, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.0122144790366292, "stdv":0.00764765590429306, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.013570323586463928, "stdv":0.006677393801510334, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.0476795956492424, "stdv":0.025403624400496483, "nb_samples":2500 },
    OptimKey(kind='diff', metric='loss', evalset='test', sampler=('sgd', 'sde'), eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.037162646651268005, "stdv":0.019637903198599815, "nb_samples":2500 },
